Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2/14/2020,ADBE,379.6700134,379.6700134,379.8299866,375.8500061,376.2799988,1690300
2/18/2020,ADBE,378.8500061,378.8500061,382.5899963,378.5899963,380.2000122,2074400
2/19/2020,ADBE,383.2799988,383.2799988,385,381.480011,383.8299866,2580400
2/20/2020,ADBE,378.9599915,378.9599915,386.75,373.480011,384,3789300
2/21/2020,ADBE,372.9500122,372.9500122,378.3399963,368.75,378.019989,2742800
2/24/2020,ADBE,357.4100037,357.4100037,363.4599915,349,355.3900146,3924000
2/25/2020,ADBE,347.7999878,347.7999878,363.9700012,346.2799988,361,4188100
2/26/2020,ADBE,351.3399963,351.3399963,360.0700073,348.6000061,349.3999939,3489700
2/27/2020,ADBE,337.519989,337.519989,352.2399902,337.269989,340,4737700
2/28/2020,ADBE,345.1199951,345.1199951,345.4599915,324,324.4200134,6463400
3/2/2020,ADBE,360.2799988,360.2799988,360.75,342.6099854,349.8099976,5398100
3/3/2020,ADBE,348.3399963,348.3399963,364.9500122,344.0400085,361.7600098,4204500
3/4/2020,ADBE,363.8500061,363.8500061,364.269989,350.0799866,354.3800049,4146300
3/5/2020,ADBE,351.0299988,351.0299988,360.4500122,347.1900024,355.0599976,3199000
3/6/2020,ADBE,336.769989,336.769989,344.1600037,326.6000061,340.4500122,5622900
3/9/2020,ADBE,305.7900085,305.7900085,322.4400024,305.3299866,311.6799927,5291900
3/10/2020,ADBE,332.3800049,332.3800049,332.9400024,309.3099976,318.980011,5973700
3/11/2020,ADBE,315.230011,315.230011,326.3599854,309,324.3200073,4869200
3/12/2020,ADBE,285,285,310.1300049,283,290.4100037,7230200
3/13/2020,ADBE,335.5,335.5,336,298,312.8800049,8935200
3/16/2020,ADBE,286.0299988,286.0299988,307.1099854,283.25,288.3599854,7140100
3/17/2020,ADBE,311.8099976,311.8099976,312.9500122,278.3500061,291.2000122,6189100
3/18/2020,ADBE,294.6099854,294.6099854,296.8699951,255.1300049,290,7293300
3/19/2020,ADBE,307.5100098,307.5100098,318.7099915,281.1000061,291.769989,6023800
3/20/2020,ADBE,295.3399963,295.3399963,324.7999878,293.769989,312.9200134,7461800
3/23/2020,ADBE,307.269989,307.269989,312.4899902,287.7799988,296.6700134,6016800
3/24/2020,ADBE,310,310,326.9899902,301.5899963,322.9599915,6592200
3/25/2020,ADBE,305.9100037,305.9100037,317.6499939,298.1300049,308,4830400
3/26/2020,ADBE,322.6700134,322.6700134,324.4299927,305.6900024,305.9899902,4531000
3/27/2020,ADBE,305.8299866,305.8299866,314.2900085,300.6300049,311.7000122,4862100
3/30/2020,ADBE,318.3900146,318.3900146,322.9700012,308.0100098,308.8900146,4340200
3/31/2020,ADBE,318.2399902,318.2399902,326.3299866,312.6799927,316.4100037,6413700
