Date,Symbol,Adj Close,Close,High,Low,Open,Volume
3/1/2019,AKAM,71.08999634,71.08999634,71.48999786,69.73999786,70.05999756,1633700
3/4/2019,AKAM,70.29000092,70.29000092,71.79000092,69.70999908,71.55000305,995000
3/5/2019,AKAM,70.55000305,70.55000305,70.98999786,69.80000305,70.20999908,1282100
3/6/2019,AKAM,71.54000092,71.54000092,71.68000031,70.51000214,70.62000275,1658400
3/7/2019,AKAM,70.47000122,70.47000122,71.15000153,70.01999664,71.08999634,1353400
3/8/2019,AKAM,70.30000305,70.30000305,70.65000153,69.33000183,69.70999908,867400
3/11/2019,AKAM,71.94000244,71.94000244,71.97000122,70.55999756,70.66999817,1145500
3/12/2019,AKAM,72.18000031,72.18000031,72.80000305,71.62999725,72,1372600
3/13/2019,AKAM,72.72000122,72.72000122,73.04000092,72.29000092,72.37000275,1008000
3/14/2019,AKAM,72.70999908,72.70999908,73.12999725,72.27999878,72.66000366,893000
3/15/2019,AKAM,72.47000122,72.47000122,73.20999908,72.38999939,72.88999939,1363500
3/18/2019,AKAM,72.20999908,72.20999908,73,71.77999878,72.56999969,827300
3/19/2019,AKAM,72.58999634,72.58999634,72.93000031,72.22000122,72.41999817,1099900
3/20/2019,AKAM,72.51999664,72.51999664,73.02999878,72.16999817,72.59999847,1383500
3/21/2019,AKAM,73.44000244,73.44000244,73.68000031,72.12999725,72.13999939,1021700
3/22/2019,AKAM,71.23000336,71.23000336,73.43000031,71.16000366,73.08999634,1025900
3/25/2019,AKAM,69.12000275,69.12000275,69.26000214,67.27999878,68.23000336,2553900
3/26/2019,AKAM,69.81999969,69.81999969,70.84999847,69.47000122,69.52999878,1307600
3/27/2019,AKAM,70.77999878,70.77999878,71.01999664,69.26000214,69.76999664,1494200
3/28/2019,AKAM,71.08999634,71.08999634,71.41000366,70.26999664,71.04000092,929600
3/29/2019,AKAM,71.70999908,71.70999908,71.87000275,71.27999878,71.68000031,871700
4/1/2019,AKAM,73,73,73.09999847,72.08000183,72.23999786,919000
4/2/2019,AKAM,72.73000336,72.73000336,73.05000305,72.22000122,73,1226600
4/3/2019,AKAM,73.44999695,73.44999695,73.77999878,72.73000336,73.19000244,704500
4/4/2019,AKAM,73.38999939,73.38999939,73.70999908,72.33000183,73.61000061,567100
4/5/2019,AKAM,74.06999969,74.06999969,74.08000183,73.36000061,73.55999756,840400
4/8/2019,AKAM,74.47000122,74.47000122,74.5,73.47000122,73.98000336,582800
4/9/2019,AKAM,74.31999969,74.31999969,74.59999847,74.16000366,74.16000366,839200
4/10/2019,AKAM,75.08999634,75.08999634,75.41999817,74.33999634,74.33999634,1040500
4/11/2019,AKAM,75.43000031,75.43000031,75.73999786,74.76999664,75.09999847,632600
4/12/2019,AKAM,77.05000305,77.05000305,77.09999847,75.62999725,75.80000305,1576400
4/15/2019,AKAM,76.65000153,76.65000153,77,75.58999634,76.76999664,1447800
4/16/2019,AKAM,76.61000061,76.61000061,77.19000244,76.31999969,77.12999725,1039800
4/17/2019,AKAM,76.02999878,76.02999878,77.25,75.75,77,1047800
4/18/2019,AKAM,75.33999634,75.33999634,75.69999695,74.86000061,75.59999847,1185700
4/22/2019,AKAM,76.69000244,76.69000244,76.76999664,75.51999664,75.51999664,820600
4/23/2019,AKAM,77.66000366,77.66000366,77.73000336,76.44999695,76.87000275,883600
4/24/2019,AKAM,78.13999939,78.13999939,78.69999695,77.91999817,77.95999908,808900
4/25/2019,AKAM,78.61000061,78.61000061,78.80000305,77.01999664,78.15000153,978100
4/26/2019,AKAM,78.86000061,78.86000061,79.08000183,78.45999908,78.5,899900
4/29/2019,AKAM,79.34999847,79.34999847,79.75,78.87000275,78.94999695,1229300
4/30/2019,AKAM,80.05999756,80.05999756,80.08999634,79,79.37000275,2549000
5/1/2019,AKAM,81.04000092,81.04000092,86.19000244,80.65000153,86.01000214,4597600
5/2/2019,AKAM,80.26999664,80.26999664,81.05000305,78.66999817,80.94999695,1730100
5/3/2019,AKAM,80.02999878,80.02999878,80.87999725,79.47000122,80.40000153,1029900
5/6/2019,AKAM,78.95999908,78.95999908,79.04000092,77.19000244,78.5,1604100
5/7/2019,AKAM,77.30999756,77.30999756,78.58000183,76.77999878,78.13999939,1451100
5/8/2019,AKAM,76.97000122,76.97000122,77.61000061,76.41999817,77,971100
5/9/2019,AKAM,76.15000153,76.15000153,76.51999664,75.33000183,76.16999817,1203100
5/10/2019,AKAM,76.62999725,76.62999725,76.86000061,74.80999756,75.86000061,900900
5/13/2019,AKAM,74.44999695,74.44999695,75.48000336,74.05999756,74.68000031,1006500
5/14/2019,AKAM,75.72000122,75.72000122,76.37999725,74.91999817,74.91999817,871100
5/15/2019,AKAM,76.62000275,76.62000275,76.95999908,75.04000092,75.04000092,843800
5/16/2019,AKAM,77.91999817,77.91999817,78.5,76.62999725,76.87999725,1000200
5/17/2019,AKAM,77.55000305,77.55000305,78.09999847,76.83000183,77.04000092,847000
5/20/2019,AKAM,76.90000153,76.90000153,77.68000031,76.55000305,76.83000183,955400
5/21/2019,AKAM,77.90000153,77.90000153,78.12999725,77.5,77.5,703300
5/22/2019,AKAM,79.13999939,79.13999939,79.29000092,77.52999878,77.73000336,1126900
5/23/2019,AKAM,77.76000214,77.76000214,78.86000061,77.36000061,78.5,1104200
5/24/2019,AKAM,77.88999939,77.88999939,78.40000153,76.79000092,78.16999817,750900
5/28/2019,AKAM,77.83000183,77.83000183,79.06999969,77.80000305,78.23000336,855100
5/29/2019,AKAM,77.40000153,77.40000153,77.88999939,76.91999817,77.44000244,709100
5/30/2019,AKAM,76.80999756,76.80999756,78.09999847,76.55000305,77.68000031,698300
5/31/2019,AKAM,75.36000061,75.36000061,76.33000183,75.08000183,76,1227600
6/3/2019,AKAM,73.66000366,73.66000366,75.30000305,73.19000244,74.69999695,1605600
6/4/2019,AKAM,75.91999817,75.91999817,75.93000031,73.91000366,74.16000366,1049800
6/5/2019,AKAM,78.05000305,78.05000305,78.12000275,76.33999634,76.48000336,1023600
6/6/2019,AKAM,78.18000031,78.18000031,78.37000275,77.31999969,78.12000275,693300
6/7/2019,AKAM,79.41999817,79.41999817,79.73999786,77.56999969,78.5,917900
6/10/2019,AKAM,79.55000305,79.55000305,80.98999786,79.43000031,79.98999786,860000
6/11/2019,AKAM,79.41000366,79.41000366,80.84999847,78.83999634,80.37000275,667400
6/12/2019,AKAM,79.34999847,79.34999847,79.68000031,78.79000092,79.09999847,822200
6/13/2019,AKAM,79.19000244,79.19000244,80.05000305,78.84999847,79.59999847,586200
6/14/2019,AKAM,78.62000275,78.62000275,79.20999908,78.08000183,79.16000366,869300
6/17/2019,AKAM,76.58000183,76.58000183,78.54000092,76.38999939,78.54000092,1246200
6/18/2019,AKAM,78.23999786,78.23999786,78.38999939,77.01999664,77.55000305,1297300
6/19/2019,AKAM,79.58000183,79.58000183,79.66000366,78.05000305,78.51999664,939600
6/20/2019,AKAM,79.87999725,79.87999725,80.77999878,79.48000336,80.38999939,1147700
6/21/2019,AKAM,78.55000305,78.55000305,80,78.29000092,79.80999756,3469700
6/24/2019,AKAM,78.73999786,78.73999786,79.33000183,78.44000244,78.72000122,1069900
6/25/2019,AKAM,77.80999756,77.80999756,79.54000092,77.40000153,78.63999939,905900
6/26/2019,AKAM,78.61000061,78.61000061,79.37999725,78.37000275,78.37000275,872900
6/27/2019,AKAM,79.41999817,79.41999817,79.69000244,78.91000366,79.08000183,633300
6/28/2019,AKAM,80.13999939,80.13999939,80.22000122,79.30999756,79.84999847,1163300
